,time,species,protein,ribo_density,delta,charging_rate,codon,ecol_comp,rbs_rate
23205,200.0,ATA_charged,527.0,0.0,1.3333333333333712,1000.0,0.7,0.64,100000.0
23206,200.0,ATA_uncharged,223.0,0.0,-1.3333333333333428,1000.0,0.7,0.64,100000.0
23207,200.0,TTT_charged,1381.3333333333333,0.0,5.0,1000.0,0.7,0.64,100000.0
23208,200.0,TTT_uncharged,368.6666666666667,0.0,-5.0,1000.0,0.7,0.64,100000.0
23209,200.0,__cellularProtein_rbs,99.0,0.0,0.6666666666666714,1000.0,0.7,0.64,100000.0
23210,200.0,free ribosome,283.6666666666667,0.0,7.0,1000.0,0.7,0.64,100000.0
23211,200.0,cellularProtein,115241.0,2.1633333333333336,23127.0,1000.0,0.7,0.64,100000.0
23219,200.0,ATA_charged,708.0,0.0,9.333333333333371,5000.0,0.7,0.64,100000.0
23220,200.0,ATA_uncharged,42.0,0.0,-9.333333333333336,5000.0,0.7,0.64,100000.0
23221,200.0,TTT_charged,1670.0,0.0,12.333333333333258,5000.0,0.7,0.64,100000.0
23222,200.0,TTT_uncharged,80.0,0.0,-12.333333333333329,5000.0,0.7,0.64,100000.0
23223,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-1.3333333333333428,5000.0,0.7,0.64,100000.0
23224,200.0,free ribosome,311.6666666666667,0.0,4.666666666666686,5000.0,0.7,0.64,100000.0
23225,200.0,cellularProtein,126807.66666666667,1.8833333333333335,25475.333333333343,5000.0,0.7,0.64,100000.0
23233,200.0,ATA_charged,5.666666666666667,0.0,-1.666666666666666,10.0,0.7,0.66,100000.0
23234,200.0,ATA_uncharged,744.3333333333334,0.0,1.6666666666667425,10.0,0.7,0.66,100000.0
23235,200.0,TTT_charged,352.0,0.0,196.0,10.0,0.7,0.66,100000.0
23236,200.0,TTT_uncharged,1398.0,0.0,-196.0,10.0,0.7,0.66,100000.0
23237,200.0,__cellularProtein_rbs,97.0,0.0,4.0,10.0,0.7,0.66,100000.0
23238,200.0,free ribosome,9.666666666666666,0.0,-8.000000000000002,10.0,0.7,0.66,100000.0
23239,200.0,cellularProtein,4088.0,4.903333333333333,841.3333333333335,10.0,0.7,0.66,100000.0
23247,200.0,ATA_charged,39.0,0.0,3.6666666666666643,50.0,0.7,0.66,100000.0
23248,200.0,ATA_uncharged,711.0,0.0,-3.6666666666666288,50.0,0.7,0.66,100000.0
23249,200.0,TTT_charged,377.6666666666667,0.0,37.666666666666686,50.0,0.7,0.66,100000.0
23250,200.0,TTT_uncharged,1372.3333333333333,0.0,-37.66666666666674,50.0,0.7,0.66,100000.0
23251,200.0,__cellularProtein_rbs,97.33333333333333,0.0,2.3333333333333286,50.0,0.7,0.66,100000.0
23252,200.0,free ribosome,52.333333333333336,0.0,-1.0,50.0,0.7,0.66,100000.0
23253,200.0,cellularProtein,20890.333333333332,4.476666666666667,4228.333333333332,50.0,0.7,0.66,100000.0
23261,200.0,ATA_charged,71.66666666666667,0.0,-2.0,100.0,0.7,0.66,100000.0
23262,200.0,ATA_uncharged,678.3333333333334,0.0,2.0,100.0,0.7,0.66,100000.0
23263,200.0,TTT_charged,430.6666666666667,0.0,-10.0,100.0,0.7,0.66,100000.0
23264,200.0,TTT_uncharged,1319.3333333333333,0.0,10.0,100.0,0.7,0.66,100000.0
23265,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.3333333333333286,100.0,0.7,0.66,100000.0
23266,200.0,free ribosome,104.0,0.0,2.3333333333333286,100.0,0.7,0.66,100000.0
23267,200.0,cellularProtein,39449.333333333336,3.9599999999999995,7938.000000000004,100.0,0.7,0.66,100000.0
23275,200.0,ATA_charged,235.33333333333334,0.0,24.333333333333343,250.0,0.7,0.66,100000.0
23276,200.0,ATA_uncharged,514.6666666666666,0.0,-24.33333333333337,250.0,0.7,0.66,100000.0
23277,200.0,TTT_charged,738.6666666666666,0.0,0.6666666666666288,250.0,0.7,0.66,100000.0
23278,200.0,TTT_uncharged,1011.3333333333334,0.0,-0.6666666666666288,250.0,0.7,0.66,100000.0
23279,200.0,__cellularProtein_rbs,98.66666666666667,0.0,2.0,250.0,0.7,0.66,100000.0
23280,200.0,free ribosome,199.33333333333334,0.0,12.333333333333343,250.0,0.7,0.66,100000.0
23281,200.0,cellularProtein,76744.33333333333,3.0066666666666664,15401.333333333328,250.0,0.7,0.66,100000.0
23289,200.0,ATA_charged,385.0,0.0,-34.666666666666686,500.0,0.7,0.66,100000.0
23290,200.0,ATA_uncharged,365.0,0.0,34.666666666666686,500.0,0.7,0.66,100000.0
23291,200.0,TTT_charged,1067.3333333333333,0.0,-7.6666666666667425,500.0,0.7,0.66,100000.0
23292,200.0,TTT_uncharged,682.6666666666666,0.0,7.666666666666629,500.0,0.7,0.66,100000.0
23293,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,500.0,0.7,0.66,100000.0
23294,200.0,free ribosome,240.33333333333334,0.0,-7.0,500.0,0.7,0.66,100000.0
23295,200.0,cellularProtein,101984.33333333333,2.5966666666666662,20411.33333333333,500.0,0.7,0.66,100000.0
23303,200.0,ATA_charged,555.0,0.0,21.0,1000.0,0.7,0.66,100000.0
23304,200.0,ATA_uncharged,195.0,0.0,-21.0,1000.0,0.7,0.66,100000.0
23305,200.0,TTT_charged,1362.6666666666667,0.0,-9.333333333333258,1000.0,0.7,0.66,100000.0
23306,200.0,TTT_uncharged,387.3333333333333,0.0,9.333333333333314,1000.0,0.7,0.66,100000.0
23307,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.0,1000.0,0.7,0.66,100000.0
23308,200.0,free ribosome,284.6666666666667,0.0,-2.0,1000.0,0.7,0.66,100000.0
23309,200.0,cellularProtein,116569.33333333333,2.1533333333333333,23362.33333333333,1000.0,0.7,0.66,100000.0
23317,200.0,ATA_charged,711.6666666666666,0.0,2.0,5000.0,0.7,0.66,100000.0
23318,200.0,ATA_uncharged,38.333333333333336,0.0,-2.0,5000.0,0.7,0.66,100000.0
23319,200.0,TTT_charged,1672.6666666666667,0.0,14.333333333333485,5000.0,0.7,0.66,100000.0
23320,200.0,TTT_uncharged,77.33333333333333,0.0,-14.333333333333343,5000.0,0.7,0.66,100000.0
23321,200.0,__cellularProtein_rbs,99.0,0.0,-0.6666666666666714,5000.0,0.7,0.66,100000.0
23322,200.0,free ribosome,316.3333333333333,0.0,6.0,5000.0,0.7,0.66,100000.0
23323,200.0,cellularProtein,127563.33333333333,1.8366666666666667,25533.666666666657,5000.0,0.7,0.66,100000.0
23331,200.0,ATA_charged,6.333333333333333,0.0,-0.666666666666667,10.0,0.7,0.12,100000.0
23332,200.0,ATA_uncharged,743.6666666666666,0.0,0.6666666666666288,10.0,0.7,0.12,100000.0
23333,200.0,TTT_charged,1652.3333333333333,0.0,16.333333333333258,10.0,0.7,0.12,100000.0
23334,200.0,TTT_uncharged,97.66666666666667,0.0,-16.33333333333333,10.0,0.7,0.12,100000.0
23335,200.0,__cellularProtein_rbs,100.0,0.0,0.0,10.0,0.7,0.12,100000.0
23336,200.0,free ribosome,0.0,0.0,0.0,10.0,0.7,0.12,100000.0
23337,200.0,cellularProtein,1500.0,5.0,500.0,10.0,0.7,0.12,100000.0
23345,200.0,ATA_charged,28.666666666666668,0.0,-3.0,50.0,0.7,0.12,100000.0
23346,200.0,ATA_uncharged,721.3333333333334,0.0,3.0,50.0,0.7,0.12,100000.0
23347,200.0,TTT_charged,1646.6666666666667,0.0,-10.666666666666515,50.0,0.7,0.12,100000.0
23348,200.0,TTT_uncharged,103.33333333333333,0.0,10.666666666666657,50.0,0.7,0.12,100000.0
23349,200.0,__cellularProtein_rbs,99.0,0.0,3.3333333333333286,50.0,0.7,0.12,100000.0
23350,200.0,free ribosome,13.666666666666666,0.0,-22.333333333333336,50.0,0.7,0.12,100000.0
23351,200.0,cellularProtein,8007.0,4.863333333333333,1614.666666666667,50.0,0.7,0.12,100000.0
23359,200.0,ATA_charged,53.666666666666664,0.0,5.333333333333329,100.0,0.7,0.12,100000.0
23360,200.0,ATA_uncharged,696.3333333333334,0.0,-5.3333333333332575,100.0,0.7,0.12,100000.0
23361,200.0,TTT_charged,1647.3333333333333,0.0,-20.666666666666742,100.0,0.7,0.12,100000.0
23362,200.0,TTT_uncharged,102.66666666666667,0.0,20.66666666666667,100.0,0.7,0.12,100000.0
23363,200.0,__cellularProtein_rbs,97.66666666666667,0.0,0.3333333333333428,100.0,0.7,0.12,100000.0
23364,200.0,free ribosome,40.666666666666664,0.0,-10.666666666666671,100.0,0.7,0.12,100000.0
23365,200.0,cellularProtein,15644.333333333334,4.593333333333333,3165.333333333334,100.0,0.7,0.12,100000.0
23373,200.0,ATA_charged,123.0,0.0,-13.0,250.0,0.7,0.12,100000.0
23374,200.0,ATA_uncharged,627.0,0.0,13.0,250.0,0.7,0.12,100000.0
23375,200.0,TTT_charged,1670.6666666666667,0.0,9.666666666666742,250.0,0.7,0.12,100000.0
23376,200.0,TTT_uncharged,79.33333333333333,0.0,-9.666666666666671,250.0,0.7,0.12,100000.0
23377,200.0,__cellularProtein_rbs,97.33333333333333,0.0,1.0,250.0,0.7,0.12,100000.0
23378,200.0,free ribosome,87.33333333333333,0.0,1.6666666666666572,250.0,0.7,0.12,100000.0
23379,200.0,cellularProtein,35127.666666666664,4.126666666666666,7076.333333333332,250.0,0.7,0.12,100000.0
23387,200.0,ATA_charged,251.66666666666666,0.0,0.0,500.0,0.7,0.12,100000.0
23388,200.0,ATA_uncharged,498.3333333333333,0.0,0.0,500.0,0.7,0.12,100000.0
23389,200.0,TTT_charged,1681.0,0.0,4.6666666666667425,500.0,0.7,0.12,100000.0
23390,200.0,TTT_uncharged,69.0,0.0,-4.666666666666671,500.0,0.7,0.12,100000.0
23391,200.0,__cellularProtein_rbs,98.33333333333333,0.0,1.3333333333333286,500.0,0.7,0.12,100000.0
23392,200.0,free ribosome,142.33333333333334,0.0,1.0,500.0,0.7,0.12,100000.0
23393,200.0,cellularProtein,57454.666666666664,3.5766666666666667,11528.0,500.0,0.7,0.12,100000.0
23401,200.0,ATA_charged,395.3333333333333,0.0,-9.666666666666686,1000.0,0.7,0.12,100000.0
23402,200.0,ATA_uncharged,354.6666666666667,0.0,9.666666666666686,1000.0,0.7,0.12,100000.0
23403,200.0,TTT_charged,1697.3333333333333,0.0,-6.333333333333485,1000.0,0.7,0.12,100000.0
23404,200.0,TTT_uncharged,52.666666666666664,0.0,6.333333333333329,1000.0,0.7,0.12,100000.0
23405,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,1000.0,0.7,0.12,100000.0
23406,200.0,free ribosome,192.33333333333334,0.0,-9.666666666666657,1000.0,0.7,0.12,100000.0
23407,200.0,cellularProtein,79554.33333333333,3.0766666666666667,15952.333333333328,1000.0,0.7,0.12,100000.0
23415,200.0,ATA_charged,656.6666666666666,0.0,-6.333333333333371,5000.0,0.7,0.12,100000.0
23416,200.0,ATA_uncharged,93.33333333333333,0.0,6.333333333333329,5000.0,0.7,0.12,100000.0
23417,200.0,TTT_charged,1736.0,0.0,-0.6666666666667425,5000.0,0.7,0.12,100000.0
23418,200.0,TTT_uncharged,14.0,0.0,0.6666666666666661,5000.0,0.7,0.12,100000.0
23419,200.0,__cellularProtein_rbs,99.0,0.0,0.0,5000.0,0.7,0.12,100000.0
23420,200.0,free ribosome,254.0,0.0,2.333333333333343,5000.0,0.7,0.12,100000.0
23421,200.0,cellularProtein,103931.66666666667,2.46,20784.66666666667,5000.0,0.7,0.12,100000.0
23429,200.0,ATA_charged,87.66666666666667,0.0,-21.33333333333333,10.0,0.7,0.74,100000.0
23430,200.0,ATA_uncharged,662.3333333333334,0.0,21.33333333333337,10.0,0.7,0.74,100000.0
23431,200.0,TTT_charged,11.666666666666666,0.0,-3.0,10.0,0.7,0.74,100000.0
23432,200.0,TTT_uncharged,1738.3333333333333,0.0,3.0,10.0,0.7,0.74,100000.0
23433,200.0,__cellularProtein_rbs,99.66666666666667,0.0,-0.3333333333333286,10.0,0.7,0.74,100000.0
23434,200.0,free ribosome,0.6666666666666666,0.0,0.0,10.0,0.7,0.74,100000.0
23435,200.0,cellularProtein,4499.666666666667,4.993333333333333,996.3333333333335,10.0,0.7,0.74,100000.0
23443,200.0,ATA_charged,147.33333333333334,0.0,-18.0,50.0,0.7,0.74,100000.0
23444,200.0,ATA_uncharged,602.6666666666666,0.0,18.0,50.0,0.7,0.74,100000.0
23445,200.0,TTT_charged,79.0,0.0,4.333333333333329,50.0,0.7,0.74,100000.0
23446,200.0,TTT_uncharged,1671.0,0.0,-4.3333333333332575,50.0,0.7,0.74,100000.0
23447,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.3333333333333286,50.0,0.7,0.74,100000.0
23448,200.0,free ribosome,56.666666666666664,0.0,-3.6666666666666714,50.0,0.7,0.74,100000.0
23449,200.0,cellularProtein,22423.666666666668,4.433333333333334,4534.333333333336,50.0,0.7,0.74,100000.0
23457,200.0,ATA_charged,200.0,0.0,-17.333333333333343,100.0,0.7,0.74,100000.0
23458,200.0,ATA_uncharged,550.0,0.0,17.33333333333337,100.0,0.7,0.74,100000.0
23459,200.0,TTT_charged,173.66666666666666,0.0,0.3333333333333144,100.0,0.7,0.74,100000.0
23460,200.0,TTT_uncharged,1576.3333333333333,0.0,-0.3333333333334849,100.0,0.7,0.74,100000.0
23461,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-0.3333333333333286,100.0,0.7,0.74,100000.0
23462,200.0,free ribosome,102.0,0.0,-1.6666666666666714,100.0,0.7,0.74,100000.0
23463,200.0,cellularProtein,42331.0,3.9800000000000004,8514.333333333336,100.0,0.7,0.74,100000.0
23471,200.0,ATA_charged,329.3333333333333,0.0,10.333333333333314,250.0,0.7,0.74,100000.0
23472,200.0,ATA_uncharged,420.6666666666667,0.0,-10.333333333333314,250.0,0.7,0.74,100000.0
23473,200.0,TTT_charged,547.6666666666666,0.0,39.99999999999994,250.0,0.7,0.74,100000.0
23474,200.0,TTT_uncharged,1202.3333333333333,0.0,-40.0,250.0,0.7,0.74,100000.0
23475,200.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.6666666666666714,250.0,0.7,0.74,100000.0
23476,200.0,free ribosome,212.33333333333334,0.0,23.666666666666686,250.0,0.7,0.74,100000.0
23477,200.0,cellularProtein,81673.66666666667,2.8766666666666665,16383.666666666672,250.0,0.7,0.74,100000.0
23485,200.0,ATA_charged,466.6666666666667,0.0,25.0,500.0,0.7,0.74,100000.0
23486,200.0,ATA_uncharged,283.3333333333333,0.0,-25.0,500.0,0.7,0.74,100000.0
23487,200.0,TTT_charged,956.0,0.0,19.66666666666663,500.0,0.7,0.74,100000.0
23488,200.0,TTT_uncharged,794.0,0.0,-19.66666666666663,500.0,0.7,0.74,100000.0
23489,200.0,__cellularProtein_rbs,97.0,0.0,-0.6666666666666714,500.0,0.7,0.74,100000.0
23490,200.0,free ribosome,262.3333333333333,0.0,11.999999999999972,500.0,0.7,0.74,100000.0
23491,200.0,cellularProtein,106947.66666666667,2.376666666666667,21387.66666666667,500.0,0.7,0.74,100000.0
23499,200.0,ATA_charged,594.0,0.0,-6.333333333333371,1000.0,0.7,0.74,100000.0
23500,200.0,ATA_uncharged,156.0,0.0,6.333333333333343,1000.0,0.7,0.74,100000.0
23501,200.0,TTT_charged,1342.6666666666667,0.0,30.0,1000.0,0.7,0.74,100000.0
23502,200.0,TTT_uncharged,407.3333333333333,0.0,-30.0,1000.0,0.7,0.74,100000.0
23503,200.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.6666666666666714,1000.0,0.7,0.74,100000.0
23504,200.0,free ribosome,303.0,0.0,5.666666666666686,1000.0,0.7,0.74,100000.0
23505,200.0,cellularProtein,120901.33333333333,1.97,24238.0,1000.0,0.7,0.74,100000.0
23513,200.0,ATA_charged,714.0,0.0,0.0,5000.0,0.7,0.74,100000.0
23514,200.0,ATA_uncharged,36.0,0.0,0.0,5000.0,0.7,0.74,100000.0
23515,200.0,TTT_charged,1643.0,0.0,6.0,5000.0,0.7,0.74,100000.0
23516,200.0,TTT_uncharged,107.0,0.0,-6.0,5000.0,0.7,0.74,100000.0
23517,200.0,__cellularProtein_rbs,99.66666666666667,0.0,1.3333333333333428,5000.0,0.7,0.74,100000.0
23518,200.0,free ribosome,304.0,0.0,-4.0,5000.0,0.7,0.74,100000.0
23519,200.0,cellularProtein,131663.0,1.96,26361.33333333333,5000.0,0.7,0.74,100000.0
23527,200.0,ATA_charged,5.0,0.0,-1.0,10.0,0.7,0.02,100000.0
23528,200.0,ATA_uncharged,745.0,0.0,1.0,10.0,0.7,0.02,100000.0
23529,200.0,TTT_charged,1734.0,0.0,-0.6666666666667425,10.0,0.7,0.02,100000.0
23530,200.0,TTT_uncharged,16.0,0.0,0.6666666666666661,10.0,0.7,0.02,100000.0
23531,200.0,__cellularProtein_rbs,84.0,0.0,-16.0,10.0,0.7,0.02,100000.0
23532,200.0,free ribosome,19.0,0.0,19.0,10.0,0.7,0.02,100000.0
23533,200.0,cellularProtein,1336.3333333333333,4.81,336.33333333333326,10.0,0.7,0.02,100000.0
23541,200.0,ATA_charged,22.666666666666668,0.0,-2.333333333333332,50.0,0.7,0.02,100000.0
23542,200.0,ATA_uncharged,727.3333333333334,0.0,2.3333333333333712,50.0,0.7,0.02,100000.0
23543,200.0,TTT_charged,1738.6666666666667,0.0,3.6666666666667425,50.0,0.7,0.02,100000.0
23544,200.0,TTT_uncharged,11.333333333333334,0.0,-3.666666666666666,50.0,0.7,0.02,100000.0
23545,200.0,__cellularProtein_rbs,96.66666666666667,0.0,0.6666666666666714,50.0,0.7,0.02,100000.0
23546,200.0,free ribosome,19.333333333333332,0.0,1.6666666666666643,50.0,0.7,0.02,100000.0
23547,200.0,cellularProtein,7103.0,4.806666666666667,1493.333333333333,50.0,0.7,0.02,100000.0
23555,200.0,ATA_charged,56.0,0.0,5.0,100.0,0.7,0.02,100000.0
23556,200.0,ATA_uncharged,694.0,0.0,-5.0,100.0,0.7,0.02,100000.0
23557,200.0,TTT_charged,1733.6666666666667,0.0,2.0,100.0,0.7,0.02,100000.0
23558,200.0,TTT_uncharged,16.333333333333332,0.0,-2.0,100.0,0.7,0.02,100000.0
23559,200.0,__cellularProtein_rbs,96.66666666666667,0.0,0.3333333333333428,100.0,0.7,0.02,100000.0
23560,200.0,free ribosome,29.0,0.0,-4.0,100.0,0.7,0.02,100000.0
23561,200.0,cellularProtein,14034.0,4.71,2862.666666666666,100.0,0.7,0.02,100000.0
23569,200.0,ATA_charged,122.66666666666667,0.0,-4.333333333333329,250.0,0.7,0.02,100000.0
23570,200.0,ATA_uncharged,627.3333333333334,0.0,4.333333333333371,250.0,0.7,0.02,100000.0
23571,200.0,TTT_charged,1733.0,0.0,-4.3333333333332575,250.0,0.7,0.02,100000.0
23572,200.0,TTT_uncharged,17.0,0.0,4.333333333333334,250.0,0.7,0.02,100000.0
23573,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.3333333333333286,250.0,0.7,0.02,100000.0
23574,200.0,free ribosome,79.0,0.0,2.6666666666666714,250.0,0.7,0.02,100000.0
23575,200.0,cellularProtein,31676.0,4.21,6385.666666666668,250.0,0.7,0.02,100000.0
23583,200.0,ATA_charged,231.66666666666666,0.0,6.666666666666657,500.0,0.7,0.02,100000.0
23584,200.0,ATA_uncharged,518.3333333333334,0.0,-6.666666666666629,500.0,0.7,0.02,100000.0
23585,200.0,TTT_charged,1740.3333333333333,0.0,2.666666666666515,500.0,0.7,0.02,100000.0
23586,200.0,TTT_uncharged,9.666666666666666,0.0,-2.666666666666668,500.0,0.7,0.02,100000.0
23587,200.0,__cellularProtein_rbs,98.33333333333333,0.0,3.0,500.0,0.7,0.02,100000.0
23588,200.0,free ribosome,125.33333333333333,0.0,8.0,500.0,0.7,0.02,100000.0
23589,200.0,cellularProtein,52400.0,3.7466666666666666,10538.333333333336,500.0,0.7,0.02,100000.0
23597,200.0,ATA_charged,384.6666666666667,0.0,14.333333333333371,1000.0,0.7,0.02,100000.0
23598,200.0,ATA_uncharged,365.3333333333333,0.0,-14.333333333333371,1000.0,0.7,0.02,100000.0
23599,200.0,TTT_charged,1739.0,0.0,-5.3333333333332575,1000.0,0.7,0.02,100000.0
23600,200.0,TTT_uncharged,11.0,0.0,5.333333333333333,1000.0,0.7,0.02,100000.0
23601,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,1000.0,0.7,0.02,100000.0
23602,200.0,free ribosome,173.66666666666666,0.0,4.0,1000.0,0.7,0.02,100000.0
23603,200.0,cellularProtein,74067.33333333333,3.263333333333333,14847.999999999993,1000.0,0.7,0.02,100000.0
23611,200.0,ATA_charged,655.0,0.0,4.333333333333371,5000.0,0.7,0.02,100000.0
23612,200.0,ATA_uncharged,95.0,0.0,-4.333333333333329,5000.0,0.7,0.02,100000.0
23613,200.0,TTT_charged,1748.6666666666667,0.0,1.6666666666667425,5000.0,0.7,0.02,100000.0
23614,200.0,TTT_uncharged,1.3333333333333333,0.0,-1.6666666666666667,5000.0,0.7,0.02,100000.0
23615,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.3333333333333428,5000.0,0.7,0.02,100000.0
23616,200.0,free ribosome,256.6666666666667,0.0,9.666666666666686,5000.0,0.7,0.02,100000.0
23617,200.0,cellularProtein,100101.33333333333,2.433333333333333,20038.0,5000.0,0.7,0.02,100000.0
23625,200.0,ATA_charged,228.0,0.0,84.66666666666666,10.0,0.7,0.76,100000.0
23626,200.0,ATA_uncharged,522.0,0.0,-84.66666666666663,10.0,0.7,0.76,100000.0
23627,200.0,TTT_charged,12.333333333333334,0.0,-1.3333333333333321,10.0,0.7,0.76,100000.0
23628,200.0,TTT_uncharged,1737.6666666666667,0.0,1.333333333333485,10.0,0.7,0.76,100000.0
23629,200.0,__cellularProtein_rbs,94.33333333333333,0.0,-5.666666666666671,10.0,0.7,0.76,100000.0
23630,200.0,free ribosome,32.333333333333336,0.0,31.333333333333336,10.0,0.7,0.76,100000.0
23631,200.0,cellularProtein,4413.333333333333,4.676666666666667,914.333333333333,10.0,0.7,0.76,100000.0
23639,200.0,ATA_charged,215.33333333333334,0.0,-7.0,50.0,0.7,0.76,100000.0
23640,200.0,ATA_uncharged,534.6666666666666,0.0,7.0,50.0,0.7,0.76,100000.0
23641,200.0,TTT_charged,69.33333333333333,0.0,-2.6666666666666714,50.0,0.7,0.76,100000.0
23642,200.0,TTT_uncharged,1680.6666666666667,0.0,2.6666666666667425,50.0,0.7,0.76,100000.0
23643,200.0,__cellularProtein_rbs,96.33333333333333,0.0,-0.3333333333333428,50.0,0.7,0.76,100000.0
23644,200.0,free ribosome,56.333333333333336,0.0,-0.6666666666666643,50.0,0.7,0.76,100000.0
23645,200.0,cellularProtein,21887.333333333332,4.4366666666666665,4429.333333333332,50.0,0.7,0.76,100000.0
23653,200.0,ATA_charged,255.33333333333334,0.0,8.333333333333343,100.0,0.7,0.76,100000.0
23654,200.0,ATA_uncharged,494.6666666666667,0.0,-8.333333333333314,100.0,0.7,0.76,100000.0
23655,200.0,TTT_charged,158.66666666666666,0.0,1.3333333333333144,100.0,0.7,0.76,100000.0
23656,200.0,TTT_uncharged,1591.3333333333333,0.0,-1.333333333333485,100.0,0.7,0.76,100000.0
23657,200.0,__cellularProtein_rbs,97.33333333333333,0.0,-1.0,100.0,0.7,0.76,100000.0
23658,200.0,free ribosome,102.0,0.0,1.3333333333333286,100.0,0.7,0.76,100000.0
23659,200.0,cellularProtein,41573.666666666664,3.98,8365.0,100.0,0.7,0.76,100000.0
23667,200.0,ATA_charged,370.3333333333333,0.0,19.0,250.0,0.7,0.76,100000.0
23668,200.0,ATA_uncharged,379.6666666666667,0.0,-19.0,250.0,0.7,0.76,100000.0
23669,200.0,TTT_charged,519.3333333333334,0.0,4.0,250.0,0.7,0.76,100000.0
23670,200.0,TTT_uncharged,1230.6666666666667,0.0,-4.0,250.0,0.7,0.76,100000.0
23671,200.0,__cellularProtein_rbs,98.66666666666667,0.0,-0.3333333333333286,250.0,0.7,0.76,100000.0
23672,200.0,free ribosome,213.33333333333334,0.0,2.0,250.0,0.7,0.76,100000.0
23673,200.0,cellularProtein,81750.33333333333,2.8666666666666667,16380.999999999993,250.0,0.7,0.76,100000.0
23681,200.0,ATA_charged,490.0,0.0,6.666666666666686,500.0,0.7,0.76,100000.0
23682,200.0,ATA_uncharged,260.0,0.0,-6.666666666666686,500.0,0.7,0.76,100000.0
23683,200.0,TTT_charged,939.3333333333334,0.0,-29.333333333333258,500.0,0.7,0.76,100000.0
23684,200.0,TTT_uncharged,810.6666666666666,0.0,29.333333333333258,500.0,0.7,0.76,100000.0
23685,200.0,__cellularProtein_rbs,98.66666666666667,0.0,-0.6666666666666572,500.0,0.7,0.76,100000.0
23686,200.0,free ribosome,263.3333333333333,0.0,-5.0,500.0,0.7,0.76,100000.0
23687,200.0,cellularProtein,107831.33333333333,2.3666666666666667,21596.33333333333,500.0,0.7,0.76,100000.0
23695,200.0,ATA_charged,598.0,0.0,3.6666666666666288,1000.0,0.7,0.76,100000.0
23696,200.0,ATA_uncharged,152.0,0.0,-3.666666666666657,1000.0,0.7,0.76,100000.0
23697,200.0,TTT_charged,1301.3333333333333,0.0,20.0,1000.0,0.7,0.76,100000.0
23698,200.0,TTT_uncharged,448.6666666666667,0.0,-20.0,1000.0,0.7,0.76,100000.0
23699,200.0,__cellularProtein_rbs,98.0,0.0,0.0,1000.0,0.7,0.76,100000.0
23700,200.0,free ribosome,302.6666666666667,0.0,6.0,1000.0,0.7,0.76,100000.0
23701,200.0,cellularProtein,122183.33333333333,1.9733333333333334,24515.666666666657,1000.0,0.7,0.76,100000.0
23709,200.0,ATA_charged,720.6666666666666,0.0,2.3333333333332575,5000.0,0.7,0.76,100000.0
